team_num,reading_type,time_diff,date_time,lat,lon,sea_temp,air_temp
7,ship,A,03/01/2013 A,-21.2,7,22.3,22
7,ship,A,03/02/2013 A,-24.4,9,19.8,20
7,ship,A,03/03/2013 A,-14.5,2,25.2,24
7,ship,A,03/04/2013 A,-18.9,5,24.3,22
7,ship,A,03/06/2013 A,3.3,7,29,28.5
7,ship,A,03/09/2013 A,-23,8,22.8,21.6
7,ship,A,03/10/2013 A,-16.6,3,24.7,23.7
7,ship,A,03/13/2013 A,-13.2,1,26,23.5
7,ship,A,03/14/2013 A,-13.9,1,26,24
7,ship,A,03/15/2013 A,-18.2,5,25,23
7,ship,A,03/16/2013 A,-22.4,8,23,22
7,ship,A,03/17/2013 A,3.8,6,30,28.5
7,ship,A,03/18/2013 A,2.5,5,30,30.2
7,ship,A,03/19/2013 A,-25.1,10,20.5,20
7,ship,A,03/20/2013 A,2.6,5,30,25.4
7,ship,A,03/21/2013 A,3.5,5,30,27.5
7,ship,A,03/22/2013 A,-28.3,10,NA,21
7,ship,A,03/23/2013 A,-24.4,5,NA,22
7,ship,0,04/02/2013 12:00:00,-30,9,20.1,21.2
7,ship,A,04/03/2013 A,-24.5,10,22,20
7,ship,A,04/04/2013 A,-18.7,5,24,22
7,ship,-200,04/10/2013 10:00:00,3.3,7,30,27
7,ship,A,04/11/2013 A,-15.2,10,NA,20.5
7,ship,A,04/12/2013 A,-5.8,9,29,24.9
7,ship,A,04/13/2013 A,-2.2,7,32,29
7,ship,A,04/14/2013 A,-14.5,1,25,23
7,ship,-500,04/15/2013 07:00:00,-13.4,5,23,22.5
7,ship,-300,04/16/2013 09:00:00,-23.9,1,22.3,24.5
7,ship,A,04/17/2013 A,-26.3,4,22.1,21
7,ship,A,04/18/2013 A,-28.2,8,20.9,18.5
7,ship,A,04/21/2013 A,-29.3,9,19.2,18.5
7,ship,A,04/22/2013 A,-28.5,8,20.4,18.5
7,ship,A,04/24/2013 A,-21.4,1,24,21
7,ship,A,04/25/2013 A,-16.9,3,22.7,22
7,ship,A,04/26/2013 A,-20.9,7,21.6,20
7,ship,A,04/27/2013 A,-24.9,10,19.7,19
7,ship,-400,04/30/2013 08:00:00,-24.3,9,21.1,23.4
7,ship,A,05/01/2013 A,-20.6,6,22.7,22.2
7,ship,A,05/02/2013 A,-14.7,2,24.4,24.5
7,ship,A,05/05/2013 A,-16.5,1,22,21.8
7,ship,A,05/06/2013 A,-20.5,5,22,20.5
7,ship,A,05/07/2013 A,-24.5,9,20,19.6
7,ship,A,05/08/2013 A,-19,4,NA,21.5
7,ship,A,05/09/2013 A,-24.8,9,NA,19
7,ship,A,05/10/2013 A,-26.7,10,NA,19
7,ship,A,05/11/2013 A,-23.7,9,21,19
7,ship,A,05/13/2013 A,-0.8,1,28.1,26.9
7,ship,A,05/14/2013 A,-22,1,18,21
7,ship,A,05/15/2013 A,-25.7,6,22,19.5
7,ship,-500,05/18/2013 07:00:00,-5.4,7,27.8,24.9
7,ship,0,05/20/2013 12:00:00,5,1,26,32.9
7,ship,A,05/21/2013 A,3.2,4,26,28
7,ship,A,05/22/2013 A,3.2,6,NA,28.3
7,ship,200,05/25/2013 14:00:00,3.1,8,29,29
7,ship,-100,05/26/2013 11:00:00,3.3,4,29,30.2
7,ship,A,05/28/2013 A,-25.4,3,21,20.2
7,ship,A,05/29/2013 A,-27.7,7,19.5,18.5
7,ship,A,05/30/2013 A,2.9,7,27,28
7,ship,A,05/31/2013 A,-15,2,24,21
7,ship,A,06/02/2013 A,-6.3,5,NA,24
7,ship,A,06/03/2013 A,-21.8,1,21.8,19.7
7,ship,A,06/04/2013 A,-25.3,6,18.8,17.2
7,ship,A,06/05/2013 A,-28.6,10,18.3,16.5
7,ship,A,06/06/2013 A,2.4,5,NA,27.5
7,ship,A,06/07/2013 A,-19.9,6,20.8,19
7,ship,A,06/08/2013 A,-24.2,9,19.4,18
7,ship,A,06/09/2013 A,-18.2,10,18,16.2
7,ship,A,06/10/2013 A,-22.9,8,18,17
7,ship,A,06/11/2013 A,-5.8,5,NA,NA
7,ship,A,06/12/2013 A,-14.8,1,21,20
7,ship,A,06/13/2013 A,5,1,29,27.2
7,ship,0,06/17/2013 12:00:00,4.9,2,29,28.7
7,ship,A,06/18/2013 A,2.7,2,28,27.2
7,ship,A,06/19/2013 A,-1.5,4,25,24
7,ship,A,06/20/2013 A,-5.7,5,25,23.4
7,ship,A,06/21/2013 A,-10.2,7,24,22
7,ship,A,06/22/2013 A,-14.6,9,20,19
7,ship,A,06/23/2013 A,-18.9,10,17,16.5
7,ship,A,06/24/2013 A,-26.8,8,18.5,18.2
7,ship,A,06/25/2013 A,-25.5,10,18.6,17.4
7,ship,A,06/26/2013 A,-24.3,9,18.8,17.2
7,ship,A,06/27/2013 A,-18.6,5,20.5,18.5
7,ship,A,06/30/2013 A,-27.6,9,19,16.8
7,ship,A,08/01/2013 A,-15.5,2,20.9,19.4
7,ship,A,08/02/2013 A,-19.7,5,19.4,17.4
7,ship,A,08/03/2013 A,-24,9,17.8,16.4
7,ship,A,08/04/2013 A,-25.1,10,16.8,14.6
7,ship,A,08/05/2013 A,-25.4,10,16.9,15.3
7,ship,A,08/06/2013 A,-1.2,5,24,23.8
7,ship,A,08/07/2013 A,-5.6,6,23,23
7,ship,-300,08/08/2013 09:00:00,-10.7,8,21,22
7,ship,A,08/09/2013 A,-17.5,9,17,15
7,ship,A,08/10/2013 A,-17,8,17,15.5
7,ship,A,08/11/2013 A,-16.8,7,17,16.2
7,ship,A,08/12/2013 A,-8.5,5,NA,22.8
7,ship,A,08/13/2013 A,-16.2,6,18,16.8
7,ship,A,08/14/2013 A,-16,5,18,17.1
7,ship,A,08/15/2013 A,-15.3,5,18,17
7,ship,A,08/16/2013 A,-14.5,5,18,16.5
7,ship,A,08/17/2013 A,-13.6,5,19,17.5
7,ship,A,08/18/2013 A,-15.6,9,18,16
7,ship,A,08/19/2013 A,-10.4,7,22,20
7,ship,A,08/20/2013 A,-11.7,6,20,19.5
7,ship,A,08/21/2013 A,-23.5,9,18.3,16.2
7,ship,A,08/22/2013 A,-18.3,5,18.4,17.2
7,ship,A,08/23/2013 A,-10.7,6,21,19.5
7,ship,A,08/24/2013 A,-9.8,8,21,20
7,ship,A,08/25/2013 A,3.8,1,27,28.7
7,ship,A,08/26/2013 A,3.9,5,26,28
7,ship,A,08/27/2013 A,0.1,5,28,24.5
7,ship,A,08/28/2013 A,-3.8,5,25,23
7,ship,A,08/29/2013 A,-15.9,1,21,18
7,ship,A,08/30/2013 A,-19.8,4,19,17
7,ship,A,08/31/2013 A,-23.8,8,18,15
7,ship,A,09/01/2013 A,-18.9,10,16,14
7,ship,A,09/02/2013 A,-3.9,8,25.1,25.2
7,ship,A,09/03/2013 A,-9.3,9,26,25.2
7,ship,A,09/04/2013 A,-14.6,10,21,20.1
7,ship,A,09/05/2013 A,-17.3,10,16,15
7,ship,A,09/06/2013 A,-17.7,10,16.6,14.5
7,ship,A,09/12/2013 A,-20.7,1,18,17
7,ship,A,09/13/2013 A,-24.5,5,17,15.5
7,ship,A,09/14/2013 A,-28.4,10,17,15.5
7,ship,A,09/18/2013 A,-26.5,10,18.3,17
7,ship,A,09/19/2013 A,-5.1,10,23,25
7,ship,A,09/20/2013 A,-1.2,7,21,26.4
7,ship,A,09/21/2013 A,2.7,3,25,26.3
7,ship,A,09/25/2013 A,-14.5,1,20,18.5
7,ship,A,09/26/2013 A,-15.9,2,19.2,17.8
7,ship,A,09/27/2013 A,-20.9,6,18.1,16.6
7,ship,A,09/28/2013 A,-19,10,15.5,14.6
7,ship,A,09/29/2013 A,-25.8,6,18,15
7,ship,A,10/01/2013 A,2.5,2,NA,25.9
7,ship,0,10/02/2013 12:00:00,-1.7,3,29,26
7,ship,A,10/03/2013 A,-5.4,5,27.8,23.2
7,ship,-100,10/04/2013 11:00:00,-13.3,9,23,20
7,ship,A,10/07/2013 A,-28.5,10,17,15
7,ship,A,10/08/2013 A,-25,6,17,15
7,ship,A,10/09/2013 A,-23.2,9,16,16
7,ship,-300,10/10/2013 09:00:00,-16.1,3,18,20
7,ship,A,10/11/2013 A,3,1,26.4,25
7,ship,A,10/12/2013 A,3.1,5,27,25
7,ship,A,10/13/2013 A,2.5,2,NA,26.8
7,ship,500,10/14/2013 17:00:00,3.3,9,28,28
7,ship,A,10/15/2013 A,-23.1,8,17,16
7,ship,A,10/16/2013 A,-17.6,4,18.9,17.5
7,ship,A,10/17/2013 A,-16.6,3,18.4,18
7,ship,A,10/18/2013 A,-20.1,6,18,18
7,ship,A,10/19/2013 A,-23.6,9,17,16
7,ship,A,10/20/2013 A,-21.3,1,19,17
7,ship,A,10/21/2013 A,-24.7,5,18,16
7,ship,A,10/22/2013 A,-28.1,10,18,15.5
7,ship,A,10/23/2013 A,-3.3,9,NA,25
7,ship,A,10/24/2013 A,-18.6,3,18.2,17.3
7,ship,A,10/25/2013 A,-23.8,8,17.1,16.5
7,ship,A,10/26/2013 A,-22.9,7,18.6,16.5
7,ship,A,10/27/2013 A,-14.4,9,21,19
7,ship,A,10/28/2013 A,-9.5,7,21,22
7,ship,A,10/29/2013 A,-4.7,5,25,26
7,ship,A,10/30/2013 A,0.1,3,28,25
7,ship,A,11/01/2013 A,-18.4,4,18.9,17.9
7,ship,A,11/02/2013 A,-22.8,8,18,17.4
7,ship,0,11/03/2013 12:00:00,-25,9,16.7,17
7,ship,A,11/04/2013 A,-21.4,6,17.8,16.8
7,ship,A,11/05/2013 A,2,2,28,25
7,ship,A,11/06/2013 A,-0.9,5,27,25
7,ship,A,11/07/2013 A,0.7,3,28,25.5
7,ship,A,11/08/2013 A,-20.4,6,18.1,17.5
7,ship,A,11/09/2013 A,-14.2,1,19.7,18
7,ship,A,11/10/2013 A,-27,8,17.5,17.2
7,ship,A,11/11/2013 A,-2.6,7,27,25.9
7,ship,A,11/12/2013 A,-9.5,9,25,23
7,ship,A,11/13/2013 A,-16.5,10,21,18
7,ship,A,11/14/2013 A,-2.2,2,23,25
7,ship,A,11/15/2013 A,-2.4,6,24,27.3
7,ship,A,11/16/2013 A,-2.3,7,23,27
7,ship,A,11/17/2013 A,-2.1,7,24,27
7,ship,A,11/18/2013 A,-3.1,9,23,26
7,ship,A,11/19/2013 A,-3.2,9,23,25
7,ship,A,11/20/2013 A,-3.2,9,24,26
7,ship,A,11/21/2013 A,-16,2,20.3,18.3
7,ship,A,11/22/2013 A,-18.5,4,19.8,19
7,ship,A,11/23/2013 A,-22.8,8,19.4,18.2
7,ship,A,11/24/2013 A,-6.8,9,NA,25.5
7,ship,A,11/25/2013 A,2.7,7,27.9,27
7,ship,A,11/26/2013 A,-2.2,5,27,25
7,ship,A,11/27/2013 A,-21.2,10,19,20
7,ship,A,11/28/2013 A,-24.6,9,18.7,18.2
7,ship,A,11/29/2013 A,1.4,6,28,27
7,ship,-500,11/30/2013 07:00:00,4.8,2,28,28
7,ship,-300,12/14/2013 09:00:00,-22.7,10,20.6,22
7,ship,A,12/15/2013 A,-18.9,9,21,20
7,ship,A,12/16/2013 A,-12.7,8,25.1,21.5
7,ship,A,12/17/2013 A,-7.3,6,26.1,23.1
7,ship,A,12/18/2013 A,-4.6,5,26.4,25
7,ship,A,12/19/2013 A,-0.8,4,27.6,25.5
7,ship,A,12/20/2013 A,0.6,3,28.7,27
7,ship,A,12/23/2013 A,3.1,6,28.9,27.5
7,ship,A,12/24/2013 A,-3.3,5,26.9,25.5
7,ship,A,12/25/2013 A,-8.8,6,25.8,24
7,ship,A,12/26/2013 A,-15.4,8,22.5,22
7,ship,A,12/27/2013 A,-21.9,10,21.4,20
7,ship,A,12/01/2013 A,-0.6,8,27,26
7,ship,A,12/02/2013 A,-0.6,8,27,26
7,ship,0,12/07/2013 12:00:00,0.3,9,29,28
7,ship,0,12/10/2013 12:00:00,0.5,8,29,27
7,ship,A,12/03/2013 A,-24.6,10,16,19.5
7,ship,A,12/28/2013 A,-21.5,7,19,22
7,ship,A,12/09/2013 A,-6.7,10,29.6,26.5
7,ship,A,12/11/2013 A,0,1,28.5,25.5
7,ship,A,12/08/2013 A,-28.3,10,20,18.5
7,ship,A,12/29/2013 A,-13.2,8,25,23.5
7,ship,A,12/30/2013 A,-8.8,6,26,25
7,ship,A,12/31/2013 A,-4.1,5,26,25.8
7,ship,A,12/12/2013 A,-6.4,10,29,25.9
7,ship,A,12/13/2013 A,-6.3,10,28,25.1
7,ship,A,12/21/2013 A,-5.9,9,29,26.3
7,ship,A,12/22/2013 A,-5.8,9,29,26.6
7,ship,-200,12/05/2013 10:00:00,3.8,9,28,28.1
7,ship,A,12/06/2013 A,-16.8,2,20,20.3
7,ship,0,01/21/2014 12:00:00,-29.8,10,21.6,24
7,ship,A,01/22/2014 A,-28.2,7,21.9,20
7,ship,A,01/23/2014 A,4.4,1,NA,27.5
7,ship,A,01/24/2014 A,0.9,6,NA,27
7,ship,A,01/25/2014 A,-2.3,8,NA,27
7,ship,0,01/07/2014 12:00:00,3.8,9,29.8,31.5
7,ship,A,01/08/2014 A,3.8,9,29.6,29
7,ship,0,01/10/2014 12:00:00,3.8,9,29.7,28
7,ship,0,01/14/2014 12:00:00,3.8,9,29.6,30
7,ship,0,01/15/2014 12:00:00,3.8,9,29.7,30.8
7,ship,A,01/11/2014 A,-1.6,8,28,26
7,ship,0,01/16/2014 12:00:00,0.3,9,29,28
7,ship,0,01/18/2014 12:00:00,0.8,7,29,27.5
7,ship,A,01/19/2014 A,1.4,4,28,26.5
7,ship,A,01/28/2014 A,-20.6,10,22,21.3
7,ship,100,01/29/2014 13:00:00,-20.6,8,22,23
7,ship,A,01/30/2014 A,-19.5,4,22,22
7,ship,A,01/01/2014 A,1,3,29,26.5
7,ship,A,01/02/2014 A,-17,10,22,20
7,ship,A,01/17/2014 A,-14.7,1,24.4,23
7,ship,A,01/09/2014 A,4,9,28,32
7,ship,A,01/27/2014 A,3.4,7,28,28
7,ship,A,01/31/2014 A,3.8,9,29,28.4
7,ship,-200,01/04/2014 10:00:00,0.7,8,29,29
7,ship,-100,01/05/2014 11:00:00,3.3,4,29,29
7,ship,A,01/26/2014 A,-4.9,6,27,27.2
7,ship,A,01/06/2014 A,3.2,1,29.5,27
7,ship,-300,01/12/2014 09:00:00,-8.4,7,NA,27.1
7,ship,A,01/13/2014 A,-10.3,10,NA,25
7,ship,A,01/03/2014 A,-17.2,4,22.5,21
7,ship,A,02/04/2014 A,-27.2,9,23,22.5
7,ship,A,02/05/2014 A,-23.4,4,NA,22.5
7,ship,A,02/17/2014 A,-0.1,1,30,29
7,ship,A,02/18/2014 A,-1.2,3,30,27.5
7,ship,A,02/19/2014 A,-3.6,8,29,28
7,ship,-100,02/22/2014 11:00:00,-1.9,8,28,28
7,ship,A,02/23/2014 A,-0.6,8,30,28.5
7,ship,400,02/01/2014 16:00:00,-20.3,10,23,22.4
7,ship,A,02/02/2014 A,-20.4,10,22.9,21.9
7,ship,A,02/26/2014 A,-25.2,10,21,21
7,ship,A,02/27/2014 A,-25.2,10,21.4,21.4
7,ship,A,02/28/2014 A,-25.1,10,21.1,21.4
7,ship,A,02/24/2014 A,-13.7,1,22,24
7,ship,A,02/09/2014 A,-21.4,1,23,23
7,ship,A,02/10/2014 A,-25.3,6,22,22
7,ship,200,02/16/2014 14:00:00,-26.7,8,22,25.5
7,ship,A,02/06/2014 A,3.9,1,28,27
7,ship,A,02/20/2014 A,-13.2,1,27.4,26
7,ship,A,02/21/2014 A,-17.7,4,26.1,24.5
7,ship,A,02/03/2014 A,3.2,9,28,27.5
7,ship,-300,02/07/2014 09:00:00,-20.2,6,23.8,23.5
7,ship,-300,02/08/2014 09:00:00,-24.7,10,22.5,25.5
7,ship,-200,02/25/2014 10:00:00,3.2,8,29.7,30
7,ship,A,03/22/2014 A,-15.5,1,25.9,24.5
7,ship,A,03/23/2014 A,-17,3,25.5,24.6
7,ship,A,03/24/2014 A,-23,8,22.3,20.6
7,ship,-300,03/03/2014 09:00:00,-26.2,10,21.9,23.5
7,ship,-300,03/04/2014 09:00:00,-22.6,7,22.8,23.5
7,ship,-300,03/05/2014 09:00:00,-19.1,4,24.3,24.2
7,ship,A,03/06/2014 A,-16,2,24.6,23.8
7,ship,A,03/07/2014 A,2.8,1,28,28.5
7,ship,A,03/01/2014 A,-22.1,7,23.1,22.9
7,ship,A,03/02/2014 A,-19.1,5,24.6,24.1
7,ship,500,03/10/2014 17:00:00,-28.1,10,21.8,20.6
7,ship,A,03/11/2014 A,-27,10,21.9,20.5
7,ship,A,03/12/2014 A,-24.2,6,22.6,21.2
7,ship,A,03/13/2014 A,-21.2,3,23.4,22.4
7,ship,A,03/29/2014 A,-16.7,3,21,23.2
7,ship,A,03/30/2014 A,-19.4,5,20,23.2
7,ship,A,03/31/2014 A,-24.8,10,21,20.8
7,ship,A,03/08/2014 A,-28.4,10,24,20.5
7,ship,A,03/09/2014 A,-24.5,5,24,22
7,ship,A,03/21/2014 A,-21.9,1,25,23.5
7,ship,A,03/28/2014 A,-27.5,9,22.5,20.6
7,ship,A,03/14/2014 A,4.6,2,27.5,28.6
7,ship,A,04/28/2014 A,-21.8,10,20.8,20
7,ship,A,04/29/2014 A,-16.8,8,23,22
7,ship,A,04/30/2014 A,-12.3,7,26.9,24.8
7,ship,-100,04/09/2014 11:00:00,-1,3,29,28.5
7,ship,A,04/15/2014 A,-0.6,8,28,27
7,ship,A,04/18/2014 A,-0.6,8,29,28.5
7,ship,0,04/21/2014 12:00:00,0.3,9,29,28
7,ship,A,04/22/2014 A,0.3,9,29,27.5
7,ship,0,04/23/2014 12:00:00,0.3,9,30,28
7,ship,0,04/24/2014 12:00:00,0.3,9,30,28.5
7,ship,A,04/25/2014 A,0.3,9,29,28
7,ship,A,04/19/2014 A,-21.7,7,19,21.5
7,ship,A,04/20/2014 A,-17,3,21,22.4
7,ship,A,04/16/2014 A,-20,4,22,23
7,ship,A,04/17/2014 A,-23.6,7,22,23
7,ship,A,04/10/2014 A,-25.1,6,21,21
7,ship,A,04/11/2014 A,-26.4,7,22.5,20.5
7,ship,A,05/01/2014 A,-7.9,6,27.8,27
7,ship,-200,05/02/2014 10:00:00,-2,5,29.6,30.1
7,ship,-200,05/03/2014 10:00:00,-0.8,4,29.9,30.5
7,ship,-200,05/06/2014 10:00:00,1.8,4,30.1,25.3
7,ship,-200,05/07/2014 10:00:00,-4.7,5,29.1,26.5
7,ship,-200,05/08/2014 10:00:00,-11.3,7,27.1,24.8
7,ship,300,05/23/2014 15:00:00,-29.7,9,19,19
7,ship,-500,05/24/2014 07:00:00,-28.3,6,NA,20
7,ship,-400,05/25/2014 08:00:00,-27.8,2,19,20
7,ship,0,05/21/2014 12:00:00,-4.5,10,28,28
7,ship,A,05/31/2014 A,1.3,8,29,27.5
7,ship,-500,05/10/2014 07:00:00,-26.9,8,20,19
7,ship,-300,05/26/2014 09:00:00,-24.2,5,20.9,19.8
7,ship,400,05/12/2014 16:00:00,-16.6,10,16.9,19
7,ship,A,05/13/2014 A,-12.7,9,26.6,23.5
7,ship,A,05/14/2014 A,-6,6,28.2,26.5
7,ship,A,05/15/2014 A,0.1,4,29,24
7,ship,A,06/01/2014 A,1.4,8,29,27
7,ship,A,06/02/2014 A,2.1,8,29,27
7,ship,A,06/04/2014 A,2.8,5,29,28.3
7,ship,0,06/28/2014 12:00:00,-2.2,6,24,24.5
7,ship,A,06/29/2014 A,-3.4,8,23,23
7,ship,A,06/14/2014 A,-22.8,8,16,19.5
7,ship,0,06/15/2014 12:00:00,-15.6,2,19,23.3
7,ship,-500,06/07/2014 07:00:00,-21.4,1,21,19.5
7,ship,100,06/27/2014 13:00:00,-23.4,3,20,19
7,ship,-300,06/12/2014 09:00:00,3.2,4,28,27
7,ship,A,06/13/2014 A,0.7,5,27,26
7,ship,0,06/24/2014 12:00:00,0.7,5,26.6,28.2
7,ship,A,06/25/2014 A,2.8,3,26,27
7,ship,A,06/30/2014 A,-1.2,4,24.3,24
7,ship,A,06/11/2014 A,1.5,4,27.7,26.5
7,ship,A,06/16/2014 A,-2.8,9,24.4,25
7,ship,A,06/17/2014 A,-1.4,7,26.6,24.8
7,ship,0,06/18/2014 12:00:00,2.8,3,27.8,28
7,ship,A,06/19/2014 A,4.8,2,26.2,27.5
7,ship,100,07/04/2014 13:00:00,-26.9,8,21,16
7,ship,A,07/05/2014 A,-25,6,18,15
7,ship,100,07/13/2014 13:00:00,-23.3,3,20,18
7,ship,A,07/14/2014 A,-25,5,22,16.5
7,ship,A,07/15/2014 A,-28.2,10,20,15.5
7,ship,A,07/20/2014 A,-28.5,10,19,15.5
7,ship,A,07/21/2014 A,-24.7,5,20,17
7,ship,A,07/01/2014 A,2.8,6,28,31
7,ship,A,07/11/2014 A,2.6,5,26.9,25.5
7,ship,A,07/12/2014 A,-2.5,9,19.3,20.5
7,ship,100,07/17/2014 13:00:00,-1.9,8,20.3,22.5
7,ship,A,07/18/2014 A,0.1,7,22.8,22.9
7,ship,A,07/19/2014 A,2.4,3,26.5,25.4
7,ship,100,07/02/2014 13:00:00,-10.7,8,22.5,22.5
7,ship,A,07/03/2014 A,-12.6,9,21.7,19.5
7,ship,A,07/09/2014 A,-16.3,10,15.2,15
7,ship,A,07/10/2014 A,-12.2,9,21,19
7,ship,A,08/26/2014 A,-14.4,1,20,19
7,ship,A,08/27/2014 A,-17.8,4,18,18
7,ship,A,08/28/2014 A,-21.2,7,18,17
7,ship,A,08/29/2014 A,-22.6,9,18,16
7,ship,0,08/13/2014 12:00:00,0.3,9,25,27
7,ship,A,08/14/2014 A,0.3,9,24,25
7,ship,0,08/17/2014 12:00:00,1.5,8,26,26
7,ship,A,08/18/2014 A,1.6,8,25,25
7,ship,A,08/19/2014 A,2.6,8,25,26
7,ship,0,08/21/2014 12:00:00,2.8,1,26,28
7,ship,A,08/02/2014 A,-22,2,22,18.5
7,ship,A,08/03/2014 A,-25.9,7,20,17
7,ship,A,08/25/2014 A,-21.2,1,17,16.6
7,ship,A,09/15/2014 A,-22.9,8,17,18
7,ship,A,09/16/2014 A,-19.4,5,17,16
7,ship,A,09/17/2014 A,-16,2,17,18
7,ship,A,09/08/2014 A,-15.1,2,19,18
7,ship,0,09/30/2014 12:00:00,0.1,9,27,28
7,ship,A,09/06/2014 A,-22.1,2,19.8,16.7
7,ship,A,09/07/2014 A,-26,7,18.6,NA
7,ship,A,09/26/2014 A,-21.8,1,20.6,17.7
7,ship,A,09/27/2014 A,-25.5,6,19.4,15.2
7,ship,A,09/09/2014 A,4.8,3,25.2,25
7,ship,A,09/10/2014 A,1.2,6,26.6,24.7
7,ship,A,09/11/2014 A,-2.2,9,24.6,24
7,ship,A,09/23/2014 A,-3.3,10,23.9,23.8
7,ship,A,09/24/2014 A,-0.2,7,25.8,25
7,ship,300,09/25/2014 15:00:00,4.3,3,26.3,22.6
7,ship,A,09/20/2014 A,-3.3,9,NA,23.9
7,ship,A,09/04/2014 A,-16.1,10,17.7,15.5
7,ship,-200,09/05/2014 10:00:00,-14,9,19.2,19.7
7,ship,A,10/24/2014 A,-20,10,17.1,16.9
7,ship,A,10/25/2014 A,-17.6,9,17.4,16.4
7,ship,A,10/26/2014 A,-11.6,8,21.5,19.1
7,ship,100,10/27/2014 13:00:00,-5,3,24.5,22.6
7,ship,A,10/29/2014 A,-3,1,24.8,23
7,ship,A,10/31/2014 A,-2.7,1,25.2,22.9
7,ship,A,10/06/2014 A,1.8,4,NA,24
7,ship,A,10/07/2014 A,1.6,4,NA,28
7,ship,A,10/08/2014 A,1.8,4,NA,25
7,ship,0,10/05/2014 12:00:00,-0.4,7,26,26.5
7,ship,A,10/03/2014 A,-27.2,9,19,16.4
7,ship,-400,10/04/2014 08:00:00,-23.5,4,18,17
7,ship,A,10/16/2014 A,-22.3,2,19.8,17.2
7,ship,0,10/19/2014 12:00:00,4,1,27,25.7
7,ship,A,10/20/2014 A,4.4,2,27,26.5
7,ship,0,10/13/2014 12:00:00,-26.3,2,17.4,16.9
7,ship,A,10/14/2014 A,-27.2,4,17.4,17
7,ship,A,10/15/2014 A,-28.9,7,17,16.1
7,ship,0,10/11/2014 12:00:00,3.5,4,NA,26.8
7,ship,A,10/12/2014 A,2.7,7,NA,26
7,ship,0,10/23/2014 12:00:00,3,8,28,29
7,ship,A,10/30/2014 A,2.2,4,27.4,26.5
7,ship,100,11/01/2014 13:00:00,-2.9,1,25,26.5
7,ship,A,11/02/2014 A,-3.4,1,24.5,22.6
7,ship,-500,11/07/2014 07:00:00,1,6,27.3,25.2
7,ship,A,11/08/2014 A,-6.1,7,25.4,23.8
7,ship,A,11/09/2014 A,-13.2,8,21.8,19.6
7,ship,A,11/10/2014 A,-18.9,9,19,18
7,ship,A,11/22/2014 A,-18.9,1,20.1,19.5
7,ship,A,11/23/2014 A,-19.1,1,20,19.1
7,ship,A,11/24/2014 A,-20.6,5,19.5,18.9
7,ship,A,11/25/2014 A,-22.5,7,19.4,18.8
7,ship,A,11/26/2014 A,-26.1,9,19.1,18.5
7,ship,A,11/28/2014 A,-24.4,10,17,18
7,ship,A,11/29/2014 A,-19.1,5,18,19
7,ship,A,11/30/2014 A,-13.8,1,19,21
7,ship,A,11/11/2014 A,-26.6,9,18.8,17.5
7,ship,A,11/12/2014 A,-22.5,3,NA,18.4
7,ship,A,11/15/2014 A,-28.5,10,20,16
7,ship,A,11/16/2014 A,-24.6,5,20,17.5
7,ship,A,11/27/2014 A,-21.4,1,19,20
7,ship,A,11/18/2014 A,-5.8,8,26,24.5
7,ship,A,11/19/2014 A,0,7,27,25
7,ship,A,11/06/2014 A,4.4,4,27.8,26.2
7,ship,A,11/14/2014 A,3.8,9,28,27
7,ship,A,11/17/2014 A,3.8,9,28.2,24.3
7,ship,-100,11/20/2014 11:00:00,3.8,9,27.8,30
7,ship,200,12/18/2014 14:00:00,1.4,4,NA,NA
7,ship,A,12/22/2014 A,-4,5,26.8,24.9
7,ship,A,12/24/2014 A,-19.6,9,20.4,19.2
7,ship,A,12/17/2014 A,-29.8,1,21,21
7,ship,A,12/05/2014 A,-28.4,10,20,18
7,ship,A,12/06/2014 A,-24.6,5,21,20
7,ship,100,12/07/2014 13:00:00,-18.9,1,21,21.5
7,ship,A,12/25/2014 A,-25.3,6,23,19.5
7,ship,A,12/31/2014 A,-28.5,10,22,19.5
7,ship,A,12/26/2014 A,-20.8,5,20.9,19.3
7,ship,A,12/27/2014 A,-18.2,3,21.3,20.9
7,ship,A,12/28/2014 A,-15.4,1,22.1,21.7
7,ship,A,12/11/2014 A,-2.1,2,25,25
7,ship,0,12/12/2014 12:00:00,-6,8,26,27
7,ship,A,12/13/2014 A,-7.4,10,26,26
7,ship,A,12/23/2014 A,-2.7,4,25,26
7,ship,A,12/16/2014 A,3.7,3,28,30
7,ship,500,12/20/2014 17:00:00,5,3,28.8,29.2
7,ship,A,12/21/2014 A,3.8,4,28.8,28
7,ship,A,12/29/2014 A,3.8,9,28.8,27.5
7,ship,A,12/30/2014 A,3.8,9,28.8,24.5
7,ship,A,01/29/2015 A,-28.9,9,22.9,21.7
7,ship,A,01/20/2015 A,-20.3,10,22.6,21.1
7,ship,A,01/21/2015 A,-14.5,9,24.9,21.5
7,ship,A,01/22/2015 A,-8.7,7,27.8,25.5
7,ship,A,01/23/2015 A,-4.4,6,28.6,26.7
7,ship,A,01/24/2015 A,1.1,6,29.1,27.5
7,ship,A,01/25/2015 A,1.9,6,29.1,27.1
7,ship,A,01/26/2015 A,1.4,6,29.1,24.3
7,ship,A,01/27/2015 A,1.9,6,29.1,27.5
7,ship,A,01/28/2015 A,1.9,6,28.9,26
7,ship,A,01/31/2015 A,2.1,4,28.8,27.5
7,ship,A,01/04/2015 A,-16.1,3,20,22.5
